id,label
8597,0
8598,0
8599,1
8600,1
8601,0
8602,1
8603,1
8604,0
8605,0
8606,0
8607,1
8608,1
8609,0
8610,0
8611,1
8612,1
8613,0
8614,1
8615,0
8616,1
8617,0
8618,1
8619,1
8620,0
8621,1
8622,0
8623,1
8624,1
8625,1
8626,0
8627,0
8628,1
8629,1
8630,1
8631,1
8632,1
8633,1
8634,1
8635,1
8636,0
8637,1
8638,1
8639,1
8640,0
8641,1
8642,1
8643,1
8644,0
8645,0
8646,1
8647,1
8648,1
8649,1
8650,1
8651,0
8652,1
8653,1
8654,1
8655,0
8656,0
8657,0
8658,1
8659,0
8660,1
8661,1
8662,0
8663,0
8664,1
8665,1
8666,0
8667,1
8668,0
8669,0
8670,0
8671,1
8672,0
8673,1
8674,0
8675,0
8676,0
8677,0
8678,1
8679,1
8680,1
8681,1
8682,1
8683,0
8684,1
8685,1
8686,1
8687,1
8688,0
8689,1
8690,1
8691,1
8692,1
8693,1
8694,1
8695,0
8696,1
8697,1
8698,1
8699,1
8700,0
8701,1
8702,1
8703,0
8704,0
8705,1
8706,0
8707,0
8708,1
8709,1
8710,0
8711,1
8712,0
8713,0
8714,1
8715,0
8716,1
8717,0
8718,1
8719,1
8720,0
8721,1
8722,1
8723,0
8724,1
8725,1
8726,1
8727,1
8728,1
8729,1
8730,1
8731,1
8732,1
8733,1
8734,1
8735,1
8736,1
8737,0
8738,1
8739,1
8740,1
8741,1
8742,1
8743,1
8744,0
8745,1
8746,0
8747,0
8748,0
8749,1
8750,0
8751,1
8752,0
8753,1
8754,1
8755,1
8756,0
8757,1
8758,0
8759,0
8760,1
8761,1
8762,0
8763,1
8764,1
8765,1
8766,0
8767,0
8768,1
8769,1
8770,1
8771,1
8772,1
8773,1
8774,1
8775,1
8776,0
8777,1
8778,1
8779,0
8780,0
8781,1
8782,0
8783,0
8784,1
8785,1
8786,1
8787,0
8788,1
8789,1
8790,1
8791,0
8792,0
8793,1
8794,1
8795,1
8796,1
8797,0
8798,1
8799,0
8800,1
8801,0
8802,0
8803,1
8804,1
8805,0
8806,1
8807,0
8808,1
8809,1
8810,1
8811,0
8812,1
8813,1
8814,1
8815,1
8816,1
8817,0
8818,1
8819,0
8820,1
8821,1
8822,0
8823,1
8824,1
8825,1
8826,1
8827,1
8828,1
8829,1
8830,0
8831,1
8832,1
8833,1
8834,1
8835,1
8836,1
8837,1
8838,0
8839,1
8840,1
8841,0
8842,0
8843,0
8844,0
8845,1
8846,1
8847,1
8848,1
8849,1
8850,1
8851,0
8852,1
8853,0
8854,1
8855,1
8856,0
8857,1
8858,1
8859,1
8860,1
8861,1
8862,1
8863,0
8864,1
8865,1
8866,1
8867,0
8868,1
8869,1
8870,1
8871,0
8872,1
8873,1
8874,1
8875,1
8876,1
8877,1
8878,0
8879,1
8880,1
8881,1
8882,0
8883,0
8884,1
8885,1
8886,1
8887,0
8888,1
8889,1
8890,1
8891,1
8892,1
8893,1
8894,1
8895,0
8896,1
8897,1
8898,0
8899,1
8900,1
8901,1
8902,1
8903,1
8904,0
8905,1
8906,1
8907,1
8908,1
8909,1
8910,1
8911,1
8912,1
8913,0
8914,0
8915,1
8916,1
8917,1
8918,1
8919,0
8920,1
8921,1
8922,1
8923,1
8924,1
8925,0
8926,1
8927,0
8928,1
8929,1
8930,0
8931,1
8932,1
8933,0
8934,0
8935,1
8936,0
8937,1
8938,1
8939,1
8940,1
8941,1
8942,0
8943,1
8944,0
8945,1
8946,1
8947,1
8948,1
8949,1
8950,0
8951,0
8952,1
8953,1
8954,1
8955,1
8956,1
8957,1
8958,1
8959,0
8960,1
8961,1
8962,1
8963,0
8964,1
8965,1
8966,1
8967,0
8968,0
8969,0
8970,0
8971,1
8972,1
8973,0
8974,1
8975,0
8976,1
8977,0
8978,1
8979,1
8980,1
8981,1
8982,1
8983,1
8984,1
8985,1
8986,1
8987,0
8988,0
8989,1
8990,1
8991,1
8992,1
8993,1
8994,1
8995,0
8996,0
8997,1
8998,1
8999,0
9000,0
9001,1
9002,0
9003,1
9004,1
9005,1
9006,0
9007,1
9008,0
9009,1
9010,1
9011,1
9012,1
9013,1
9014,1
9015,0
9016,1
9017,0
9018,1
9019,0
9020,1
9021,0
9022,0
9023,1
9024,0
9025,0
9026,1
9027,0
9028,1
9029,0
9030,0
9031,0
9032,1
9033,1
9034,0
9035,0
9036,0
9037,1
9038,0
9039,1
9040,1
9041,1
9042,0
9043,1
9044,1
9045,1
9046,1
9047,0
9048,1
9049,1
9050,1
